rx:-1.71525e+031, ry:-1.31484e+031, vx:-1.71525e+020, vy:-1.31484e+020, mass:6.50085e+048
rx:8.07353e+030, ry:-4.88071e+030, vx:8.07353e+019, vy:-4.88071e+019, mass:8.6769e+049
rx:1.53055e+031, ry:1.33375e+031, vx:1.53055e+020, vy:1.33375e+020, mass:9.48663e+049
rx:5.39046e+030, ry:4.26331e+029, vx:5.39046e+019, vy:4.26331e+018, mass:2.8486e+049
rx:-1.0254e+031, ry:3.51244e+030, vx:-1.0254e+020, vy:3.51244e+019, mass:7.43501e+049
rx:5.6922e+030, ry:-2.03707e+031, vx:5.6922e+019, vy:-2.03707e+020, mass:4.77336e+049
rx:1.01863e+031, ry:9.25232e+029, vx:1.01863e+020, vy:9.25232e+018, mass:4.13724e+049
rx:-6.92399e+030, ry:1.62623e+031, vx:-6.92399e+019, vy:1.62623e+020, mass:1.76555e+050
rx:1.27704e+031, ry:-1.78161e+031, vx:1.27704e+020, vy:-1.78161e+020, mass:3.45134e+049
rx:-4.55295e+030, ry:8.34104e+030, vx:-4.55295e+019, vy:8.34104e+019, mass:3.68078e+049
rx:1.82225e+031, ry:-2.88124e+030, vx:1.82225e+020, vy:-2.88124e+019, mass:1.81326e+050
rx:1.11805e+031, ry:1.13928e+031, vx:1.11805e+020, vy:1.13928e+020, mass:1.92792e+050
rx:1.42336e+031, ry:-2.37311e+031, vx:1.42336e+020, vy:-2.37311e+020, mass:7.44654e+049
rx:-7.81287e+031, ry:-3.01676e+031, vx:-7.81287e+020, vy:-3.01676e+020, mass:1.47541e+050
rx:2.50258e+031, ry:-1.96799e+031, vx:2.50258e+020, vy:-1.96799e+020, mass:1.61641e+050
rx:8.17007e+030, ry:3.19837e+031, vx:8.17007e+019, vy:3.19837e+020, mass:1.42982e+050
rx:7.48857e+030, ry:-1.5997e+031, vx:7.48857e+019, vy:-1.5997e+020, mass:1.76949e+050
rx:-2.14153e+031, ry:7.78536e+030, vx:-2.14153e+020, vy:7.78536e+019, mass:1.50533e+048
rx:-1.33143e+031, ry:-6.08599e+028, vx:-1.33143e+020, vy:-6.08599e+017, mass:1.82789e+050
rx:-8.90368e+030, ry:-8.86186e+030, vx:-8.90368e+019, vy:-8.86186e+019, mass:1.803e+050
rx:-3.69014e+030, ry:-1.5545e+031, vx:-3.69014e+019, vy:-1.5545e+020, mass:4.53967e+049
rx:-6.3536e+030, ry:8.46748e+030, vx:-6.3536e+019, vy:8.46748e+019, mass:6.59554e+049
rx:-2.99099e+031, ry:2.59488e+031, vx:-2.99099e+020, vy:2.59488e+020, mass:1.28657e+050
rx:1.12386e+031, ry:-1.37751e+031, vx:1.12386e+020, vy:-1.37751e+020, mass:7.29722e+049
rx:-6.6739e+029, ry:4.27557e+030, vx:-6.6739e+018, vy:4.27557e+019, mass:2.38243e+049
rx:-2.74722e+030, ry:6.47317e+030, vx:-2.74722e+019, vy:6.47317e+019, mass:1.86995e+050
rx:-1.24928e+032, ry:-2.22812e+031, vx:-1.24928e+021, vy:-2.22812e+020, mass:8.86204e+049
rx:3.21435e+031, ry:4.92725e+031, vx:3.21435e+020, vy:4.92725e+020, mass:1.24117e+050
rx:-1.68197e+031, ry:-2.4209e+031, vx:-1.68197e+020, vy:-2.4209e+020, mass:2.77697e+049
rx:4.40512e+031, ry:5.36206e+030, vx:4.40512e+020, vy:5.36206e+019, mass:1.11668e+050
rx:8.40534e+030, ry:4.21008e+030, vx:8.40534e+019, vy:4.21008e+019, mass:8.4074e+049
rx:-4.2476e+031, ry:-6.74386e+031, vx:-4.2476e+020, vy:-6.74386e+020, mass:1.02733e+050
rx:-8.84988e+030, ry:-8.37904e+030, vx:-8.84988e+019, vy:-8.37904e+019, mass:6.64046e+049
rx:-3.79693e+030, ry:8.32532e+030, vx:-3.79693e+019, vy:8.32532e+019, mass:1.00457e+049
rx:4.34764e+030, ry:-3.42043e+031, vx:4.34764e+019, vy:-3.42043e+020, mass:1.92743e+050
rx:1.90026e+031, ry:-2.09499e+031, vx:1.90026e+020, vy:-2.09499e+020, mass:1.63559e+050
rx:1.26264e+031, ry:1.53291e+030, vx:1.26264e+020, vy:1.53291e+019, mass:1.67911e+050
rx:1.75655e+031, ry:1.57586e+031, vx:1.75655e+020, vy:1.57586e+020, mass:2.8832e+048
rx:-2.20454e+029, ry:-1.93058e+031, vx:-2.20454e+018, vy:-1.93058e+020, mass:7.62985e+049
rx:-1.46333e+031, ry:-2.92357e+030, vx:-1.46333e+020, vy:-2.92357e+019, mass:1.75796e+050
rx:1.94205e+031, ry:-5.2419e+030, vx:1.94205e+020, vy:-5.2419e+019, mass:1.06035e+050
rx:-1.75375e+031, ry:4.62435e+030, vx:-1.75375e+020, vy:4.62435e+019, mass:8.69997e+049
rx:1.67239e+031, ry:-1.72886e+032, vx:1.67239e+020, vy:-1.72886e+021, mass:9.91577e+049
rx:3.35017e+030, ry:-2.16972e+031, vx:3.35017e+019, vy:-2.16972e+020, mass:4.63497e+049
rx:1.11876e+031, ry:1.69003e+031, vx:1.11876e+020, vy:1.69003e+020, mass:1.21088e+050
rx:-1.34758e+031, ry:3.29879e+030, vx:-1.34758e+020, vy:3.29879e+019, mass:6.07232e+049
rx:5.7667e+030, ry:-1.29238e+030, vx:5.7667e+019, vy:-1.29238e+019, mass:6.05168e+049
rx:8.11471e+030, ry:1.28231e+031, vx:8.11471e+019, vy:1.28231e+020, mass:4.30052e+049
rx:5.8742e+032, ry:-5.88552e+031, vx:5.8742e+021, vy:-5.88552e+020, mass:4.97367e+049
rx:-5.30811e+030, ry:1.89511e+030, vx:-5.30811e+019, vy:1.89511e+019, mass:4.59612e+049
rx:-3.87587e+029, ry:-8.05535e+030, vx:-3.87587e+018, vy:-8.05535e+019, mass:1.14229e+050
rx:9.05259e+031, ry:6.91774e+031, vx:9.05259e+020, vy:6.91774e+020, mass:1.23152e+050
rx:-1.93907e+032, ry:6.91245e+031, vx:-1.93907e+021, vy:6.91245e+020, mass:4.60401e+049
rx:-1.45184e+030, ry:1.63871e+031, vx:-1.45184e+019, vy:1.63871e+020, mass:1.58363e+049
rx:-1.20259e+030, ry:-1.0146e+031, vx:-1.20259e+019, vy:-1.0146e+020, mass:9.75674e+049
rx:-1.15817e+032, ry:5.15757e+032, vx:-1.15817e+021, vy:5.15757e+021, mass:5.8107e+049
rx:2.30255e+030, ry:-4.70415e+030, vx:2.30255e+019, vy:-4.70415e+019, mass:1.09064e+050
rx:9.15735e+030, ry:2.4522e+031, vx:9.15735e+019, vy:2.4522e+020, mass:1.17914e+050
rx:1.83647e+031, ry:1.24696e+030, vx:1.83647e+020, vy:1.24696e+019, mass:5.32875e+049
rx:-1.99197e+031, ry:-6.43869e+031, vx:-1.99197e+020, vy:-6.43869e+020, mass:1.54121e+050
rx:-1.12864e+031, ry:-8.90702e+030, vx:-1.12864e+020, vy:-8.90702e+019, mass:8.27933e+048
rx:2.15109e+031, ry:1.74302e+031, vx:2.15109e+020, vy:1.74302e+020, mass:2.87713e+048
rx:-2.74787e+030, ry:-4.83829e+031, vx:-2.74787e+019, vy:-4.83829e+020, mass:1.55067e+050
rx:-7.54125e+030, ry:-9.64804e+030, vx:-7.54125e+019, vy:-9.64804e+019, mass:1.8328e+050
rx:6.07573e+030, ry:-4.32011e+030, vx:6.07573e+019, vy:-4.32011e+019, mass:4.5767e+048
rx:-3.74974e+030, ry:-1.23358e+031, vx:-3.74974e+019, vy:-1.23358e+020, mass:1.42272e+050
rx:-1.42077e+029, ry:-2.00323e+031, vx:-1.42077e+018, vy:-2.00323e+020, mass:3.6219e+049
rx:-2.24102e+030, ry:-1.04077e+031, vx:-2.24102e+019, vy:-1.04077e+020, mass:1.04542e+050
rx:-1.79264e+031, ry:-6.16573e+029, vx:-1.79264e+020, vy:-6.16573e+018, mass:1.78977e+050
rx:8.14515e+030, ry:-1.14552e+031, vx:8.14515e+019, vy:-1.14552e+020, mass:1.62709e+050
rx:-1.11342e+031, ry:1.47983e+031, vx:-1.11342e+020, vy:1.47983e+020, mass:1.07388e+050
rx:1.44388e+031, ry:1.95085e+031, vx:1.44388e+020, vy:1.95085e+020, mass:1.88009e+050
rx:-6.61042e+030, ry:-3.01395e+030, vx:-6.61042e+019, vy:-3.01395e+019, mass:1.59165e+050
rx:1.05766e+031, ry:-4.75621e+030, vx:1.05766e+020, vy:-4.75621e+019, mass:1.63571e+050
rx:-4.12373e+032, ry:-1.35326e+033, vx:-4.12373e+021, vy:-1.35326e+022, mass:8.96887e+049
rx:3.45506e+030, ry:-4.6641e+029, vx:3.45506e+019, vy:-4.6641e+018, mass:1.44803e+050
rx:1.45838e+031, ry:-8.13562e+030, vx:1.45838e+020, vy:-8.13562e+019, mass:3.93693e+049
rx:1.57954e+031, ry:3.2472e+030, vx:1.57954e+020, vy:3.2472e+019, mass:4.57305e+049
rx:-3.01579e+030, ry:-4.13399e+030, vx:-3.01579e+019, vy:-4.13399e+019, mass:1.33483e+050
rx:2.38114e+031, ry:-5.56128e+030, vx:2.38114e+020, vy:-5.56128e+019, mass:4.6902e+049
rx:1.29726e+031, ry:3.15257e+030, vx:1.29726e+020, vy:3.15257e+019, mass:1.06903e+050
rx:9.17088e+029, ry:-3.52725e+030, vx:9.17088e+018, vy:-3.52725e+019, mass:3.36575e+049
rx:-1.28839e+031, ry:-1.56645e+030, vx:-1.28839e+020, vy:-1.56645e+019, mass:1.47116e+050
rx:5.14991e+030, ry:-3.13546e+031, vx:5.14991e+019, vy:-3.13546e+020, mass:5.37185e+049
rx:-3.56387e+031, ry:-8.6288e+030, vx:-3.56387e+020, vy:-8.6288e+019, mass:1.70861e+050
rx:-1.84488e+030, ry:-1.79612e+031, vx:-1.84488e+019, vy:-1.79612e+020, mass:4.13359e+048
rx:-4.20148e+030, ry:4.85622e+029, vx:-4.20148e+019, vy:4.85622e+018, mass:1.20141e+050
rx:1.51933e+030, ry:-8.43038e+029, vx:1.51933e+019, vy:-8.43038e+018, mass:1.38576e+050
rx:2.31477e+031, ry:-8.17667e+030, vx:2.31477e+020, vy:-8.17667e+019, mass:8.42318e+049
rx:1.17237e+031, ry:-1.89086e+031, vx:1.17237e+020, vy:-1.89086e+020, mass:8.38251e+048
rx:-2.23321e+031, ry:7.51497e+030, vx:-2.23321e+020, vy:7.51497e+019, mass:4.86987e+049
rx:1.78092e+031, ry:-1.55583e+031, vx:1.78092e+020, vy:-1.55583e+020, mass:1.41246e+049
rx:-7.57586e+030, ry:2.23665e+031, vx:-7.57586e+019, vy:2.23665e+020, mass:6.71208e+049
rx:-1.04957e+031, ry:-7.18822e+030, vx:-1.04957e+020, vy:-7.18822e+019, mass:1.97441e+050
rx:3.12496e+030, ry:4.46782e+031, vx:3.12496e+019, vy:4.46782e+020, mass:5.98491e+049
rx:-1.25954e+031, ry:-2.36066e+031, vx:-1.25954e+020, vy:-2.36066e+020, mass:5.22617e+049
rx:-7.92795e+030, ry:1.73445e+030, vx:-7.92795e+019, vy:1.73445e+019, mass:3.54542e+049
rx:1.07337e+031, ry:3.12813e+031, vx:1.07337e+020, vy:3.12813e+020, mass:1.50928e+050
rx:-5.52356e+030, ry:-9.42042e+030, vx:-5.52356e+019, vy:-9.42042e+019, mass:1.3809e+050
rx:-1.20541e+031, ry:-2.73037e+030, vx:-1.20541e+020, vy:-2.73037e+019, mass:1.6152e+049
rx:9.1484e+030, ry:1.11862e+031, vx:9.1484e+019, vy:1.11862e+020, mass:1.23085e+050
rx:-1.46823e+031, ry:1.28943e+030, vx:-1.46823e+020, vy:1.28943e+019, mass:1.94692e+050
rx:-4.23341e+029, ry:-1.23514e+031, vx:-4.23341e+018, vy:-1.23514e+020, mass:5.07443e+049
rx:-1.22945e+031, ry:1.99257e+031, vx:-1.22945e+020, vy:1.99257e+020, mass:1.79013e+050
rx:-2.31231e+031, ry:-5.2515e+030, vx:-2.31231e+020, vy:-5.2515e+019, mass:1.05313e+049
rx:9.45455e+030, ry:-7.24892e+030, vx:9.45455e+019, vy:-7.24892e+019, mass:1.32882e+050
rx:1.01102e+031, ry:-1.24054e+031, vx:1.01102e+020, vy:-1.24054e+020, mass:6.90085e+049
rx:8.74932e+030, ry:-9.47101e+030, vx:8.74932e+019, vy:-9.47101e+019, mass:5.61586e+049
rx:-1.40738e+031, ry:1.17519e+031, vx:-1.40738e+020, vy:1.17519e+020, mass:4.37517e+049
rx:-6.98564e+031, ry:3.88374e+031, vx:-6.98564e+020, vy:3.88374e+020, mass:1.67826e+050
rx:6.33264e+030, ry:-4.01815e+030, vx:6.33264e+019, vy:-4.01815e+019, mass:9.77252e+049
rx:5.45149e+030, ry:3.9761e+031, vx:5.45149e+019, vy:3.9761e+020, mass:1.20493e+050
rx:-8.60358e+030, ry:1.14335e+031, vx:-8.60358e+019, vy:1.14335e+020, mass:1.65101e+050
rx:1.24684e+031, ry:7.02306e+030, vx:1.24684e+020, vy:7.02306e+019, mass:2.98578e+049
rx:3.92928e+031, ry:-5.23702e+030, vx:3.92928e+020, vy:-5.23702e+019, mass:1.97538e+050
rx:-1.47278e+031, ry:-4.44174e+030, vx:-1.47278e+020, vy:-4.44174e+019, mass:1.36724e+050
rx:2.23739e+032, ry:-1.0648e+032, vx:2.23739e+021, vy:-1.0648e+021, mass:3.75908e+049
rx:-1.51614e+031, ry:3.2425e+031, vx:-1.51614e+020, vy:3.2425e+020, mass:9.61106e+049
rx:5.10013e+030, ry:-6.9698e+030, vx:5.10013e+019, vy:-6.9698e+019, mass:1.12469e+050
rx:-8.74158e+031, ry:-2.11514e+031, vx:-8.74158e+020, vy:-2.11514e+020, mass:8.12879e+049
rx:-2.29275e+031, ry:-2.23863e+029, vx:-2.29275e+020, vy:-2.23863e+018, mass:1.63759e+050
rx:7.25246e+030, ry:-5.1526e+029, vx:7.25246e+019, vy:-5.1526e+018, mass:1.22569e+050
rx:-4.71223e+030, ry:1.24035e+030, vx:-4.71223e+019, vy:1.24035e+019, mass:1.89842e+050
rx:-1.08057e+031, ry:1.00592e+032, vx:-1.08057e+020, vy:1.00592e+021, mass:6.77339e+049
rx:-3.13127e+031, ry:2.68683e+030, vx:-3.13127e+020, vy:2.68683e+019, mass:2.0935e+049
rx:-1.51119e+030, ry:-5.67769e+030, vx:-1.51119e+019, vy:-5.67769e+019, mass:1.63936e+050
rx:2.30185e+030, ry:3.90178e+028, vx:2.30185e+019, vy:3.90178e+017, mass:1.12311e+050
rx:8.75377e+029, ry:1.61013e+031, vx:8.75377e+018, vy:1.61013e+020, mass:7.32878e+049
rx:-2.22817e+031, ry:-7.78676e+030, vx:-2.22817e+020, vy:-7.78676e+019, mass:1.74576e+050
rx:-8.57596e+030, ry:2.11611e+029, vx:-8.57596e+019, vy:2.11611e+018, mass:1.01264e+050
rx:-1.70134e+030, ry:-6.63792e+029, vx:-1.70134e+019, vy:-6.63792e+018, mass:1.66376e+049
rx:-4.01525e+030, ry:-8.84362e+029, vx:-4.01525e+019, vy:-8.84362e+018, mass:6.31025e+049
rx:-5.80932e+031, ry:1.84285e+031, vx:-5.80932e+020, vy:1.84285e+020, mass:1.57756e+049
rx:-2.53594e+030, ry:-1.6196e+031, vx:-2.53594e+019, vy:-1.6196e+020, mass:1.64081e+050
rx:-4.82036e+029, ry:1.75658e+031, vx:-4.82036e+018, vy:1.75658e+020, mass:2.13478e+049
rx:-1.20132e+031, ry:9.41561e+030, vx:-1.20132e+020, vy:9.41561e+019, mass:1.14612e+050
rx:5.05166e+030, ry:-5.85204e+030, vx:5.05166e+019, vy:-5.85204e+019, mass:7.3476e+049
rx:-6.28592e+030, ry:-8.27806e+030, vx:-6.28592e+019, vy:-8.27806e+019, mass:6.0189e+049
rx:-1.06221e+031, ry:-7.52869e+030, vx:-1.06221e+020, vy:-7.52869e+019, mass:1.52099e+050
rx:3.85712e+031, ry:-5.94612e+031, vx:3.85712e+020, vy:-5.94612e+020, mass:1.44032e+050
rx:-1.6734e+030, ry:-7.62347e+030, vx:-1.6734e+019, vy:-7.62347e+019, mass:1.49781e+050
rx:3.0533e+030, ry:5.89066e+030, vx:3.0533e+019, vy:5.89066e+019, mass:9.44778e+049
rx:-6.83949e+031, ry:2.75875e+031, vx:-6.83949e+020, vy:2.75875e+020, mass:6.82437e+049
rx:1.35814e+031, ry:-5.6198e+030, vx:1.35814e+020, vy:-5.6198e+019, mass:3.06833e+049
rx:-1.02279e+030, ry:-1.00848e+031, vx:-1.02279e+019, vy:-1.00848e+020, mass:4.09596e+049
rx:-1.82819e+031, ry:2.11129e+031, vx:-1.82819e+020, vy:2.11129e+020, mass:9.98254e+049
rx:2.25637e+031, ry:9.36294e+030, vx:2.25637e+020, vy:9.36294e+019, mass:1.81587e+050
rx:-7.85028e+030, ry:1.25858e+031, vx:-7.85028e+019, vy:1.25858e+020, mass:1.39073e+050
rx:7.27119e+030, ry:-6.41882e+030, vx:7.27119e+019, vy:-6.41882e+019, mass:5.95759e+049
rx:4.69703e+030, ry:-4.14432e+030, vx:4.69703e+019, vy:-4.14432e+019, mass:1.58133e+050
rx:-2.67959e+031, ry:-2.91165e+031, vx:-2.67959e+020, vy:-2.91165e+020, mass:1.89538e+050
rx:-2.32744e+031, ry:-2.48528e+031, vx:-2.32744e+020, vy:-2.48528e+020, mass:5.09506e+049
rx:4.17689e+031, ry:2.24515e+031, vx:4.17689e+020, vy:2.24515e+020, mass:1.64282e+050
rx:-2.45914e+031, ry:-9.81625e+030, vx:-2.45914e+020, vy:-9.81625e+019, mass:1.27941e+050
rx:-1.17496e+031, ry:3.34441e+031, vx:-1.17496e+020, vy:3.34441e+020, mass:1.93915e+050
rx:-5.70403e+030, ry:-1.68802e+031, vx:-5.70403e+019, vy:-1.68802e+020, mass:8.18767e+049
rx:1.70399e+030, ry:-1.7763e+030, vx:1.70399e+019, vy:-1.7763e+019, mass:8.4159e+049
rx:3.59865e+030, ry:7.49651e+029, vx:3.59865e+019, vy:7.49651e+018, mass:1.66509e+050
rx:-9.62947e+028, ry:-3.11278e+031, vx:-9.62947e+017, vy:-3.11278e+020, mass:2.96332e+049
rx:-2.58565e+030, ry:8.29772e+030, vx:-2.58565e+019, vy:8.29772e+019, mass:1.32748e+049
rx:-1.1693e+031, ry:-5.70785e+030, vx:-1.1693e+020, vy:-5.70785e+019, mass:3.96849e+049
rx:5.61172e+030, ry:-1.75315e+030, vx:5.61172e+019, vy:-1.75315e+019, mass:5.85501e+049
rx:1.18885e+031, ry:1.14016e+031, vx:1.18885e+020, vy:1.14016e+020, mass:1.84658e+050
rx:4.334e+030, ry:-1.78575e+031, vx:4.334e+019, vy:-1.78575e+020, mass:1.23097e+049
rx:8.61027e+030, ry:-4.824e+030, vx:8.61027e+019, vy:-4.824e+019, mass:7.14851e+049
rx:5.42909e+030, ry:-1.85763e+031, vx:5.42909e+019, vy:-1.85763e+020, mass:1.36154e+050
rx:1.44753e+031, ry:-8.65916e+030, vx:1.44753e+020, vy:-8.65916e+019, mass:1.34181e+050
rx:-4.7651e+030, ry:-9.40879e+030, vx:-4.7651e+019, vy:-9.40879e+019, mass:1.59523e+050
rx:-6.09323e+031, ry:1.03176e+031, vx:-6.09323e+020, vy:1.03176e+020, mass:1.6464e+050
rx:-4.14313e+031, ry:2.5918e+030, vx:-4.14313e+020, vy:2.5918e+019, mass:1.0768e+049
rx:9.08718e+030, ry:7.92548e+030, vx:9.08718e+019, vy:7.92548e+019, mass:5.61647e+049
rx:-3.99941e+030, ry:4.09592e+030, vx:-3.99941e+019, vy:4.09592e+019, mass:1.75347e+050
rx:-1.7569e+031, ry:-2.29408e+031, vx:-1.7569e+020, vy:-2.29408e+020, mass:1.74084e+050
rx:9.71911e+030, ry:-6.92639e+029, vx:9.71911e+019, vy:-6.92639e+018, mass:8.98404e+049
rx:4.88612e+030, ry:-4.20677e+029, vx:4.88612e+019, vy:-4.20677e+018, mass:1.6002e+050
rx:-2.05978e+031, ry:-2.20265e+031, vx:-2.05978e+020, vy:-2.20265e+020, mass:1.41095e+050
rx:-5.90819e+030, ry:9.25546e+030, vx:-5.90819e+019, vy:9.25546e+019, mass:1.4782e+050
rx:-1.08284e+031, ry:-3.3567e+030, vx:-1.08284e+020, vy:-3.3567e+019, mass:1.09926e+050
rx:-4.37817e+031, ry:4.01679e+031, vx:-4.37817e+020, vy:4.01679e+020, mass:1.53507e+049
rx:-7.03246e+030, ry:-9.19646e+030, vx:-7.03246e+019, vy:-9.19646e+019, mass:2.65922e+049
rx:1.60361e+031, ry:-1.71468e+030, vx:1.60361e+020, vy:-1.71468e+019, mass:5.34454e+049
rx:2.75687e+030, ry:2.91566e+031, vx:2.75687e+019, vy:2.91566e+020, mass:5.65713e+049
rx:1.03723e+031, ry:-2.74855e+030, vx:1.03723e+020, vy:-2.74855e+019, mass:6.85472e+049
rx:-1.65176e+030, ry:6.55288e+030, vx:-1.65176e+019, vy:6.55288e+019, mass:1.33902e+049
rx:-1.56365e+031, ry:4.59227e+030, vx:-1.56365e+020, vy:4.59227e+019, mass:1.01349e+050
rx:1.01774e+032, ry:9.81185e+031, vx:1.01774e+021, vy:9.81185e+020, mass:8.97615e+049
rx:2.61024e+031, ry:3.27743e+030, vx:2.61024e+020, vy:3.27743e+019, mass:1.75893e+050
rx:-3.16804e+030, ry:1.8382e+031, vx:-3.16804e+019, vy:1.8382e+020, mass:2.23615e+049
rx:-1.94206e+030, ry:-8.40472e+030, vx:-1.94206e+019, vy:-8.40472e+019, mass:7.34274e+049
rx:4.1633e+031, ry:9.09169e+029, vx:4.1633e+020, vy:9.09169e+018, mass:7.15336e+049
rx:-2.35789e+030, ry:2.09577e+029, vx:-2.35789e+019, vy:2.09577e+018, mass:1.25707e+050
rx:2.40139e+029, ry:-3.28008e+030, vx:2.40139e+018, vy:-3.28008e+019, mass:3.69353e+049
rx:-1.16694e+031, ry:-5.04836e+030, vx:-1.16694e+020, vy:-5.04836e+019, mass:4.41099e+049
rx:3.27742e+031, ry:1.85127e+031, vx:3.27742e+020, vy:1.85127e+020, mass:8.80559e+049
rx:1.2092e+031, ry:9.17939e+029, vx:1.2092e+020, vy:9.17939e+018, mass:1.60433e+050
rx:-9.11868e+029, ry:1.00056e+031, vx:-9.11868e+018, vy:1.00056e+020, mass:2.8486e+049
rx:-9.08494e+030, ry:6.04596e+031, vx:-9.08494e+019, vy:6.04596e+020, mass:1.06854e+050
rx:9.27136e+030, ry:-1.13172e+031, vx:9.27136e+019, vy:-1.13172e+020, mass:1.7616e+050
rx:-9.56153e+030, ry:-9.34318e+030, vx:-9.56153e+019, vy:-9.34318e+019, mass:1.06448e+050
rx:1.20388e+031, ry:2.42599e+029, vx:1.20388e+020, vy:2.42599e+018, mass:8.06627e+049
rx:8.7119e+030, ry:-3.95325e+030, vx:8.7119e+019, vy:-3.95325e+019, mass:1.00663e+050
rx:3.42895e+031, ry:3.98772e+031, vx:3.42895e+020, vy:3.98772e+020, mass:4.98763e+049
rx:-2.35321e+030, ry:7.13566e+029, vx:-2.35321e+019, vy:7.13566e+018, mass:9.50848e+049
rx:-1.00978e+031, ry:-1.41473e+030, vx:-1.00978e+020, vy:-1.41473e+019, mass:1.15904e+050
rx:3.74436e+031, ry:-2.33477e+032, vx:3.74436e+020, vy:-2.33477e+021, mass:1.32208e+050
rx:-6.81811e+030, ry:-5.94767e+030, vx:-6.81811e+019, vy:-5.94767e+019, mass:2.02916e+049
rx:1.19203e+031, ry:1.45674e+031, vx:1.19203e+020, vy:1.45674e+020, mass:9.02471e+049
rx:4.01268e+030, ry:-4.62095e+030, vx:4.01268e+019, vy:-4.62095e+019, mass:1.97332e+049
rx:2.33644e+031, ry:-3.13778e+031, vx:2.33644e+020, vy:-3.13778e+020, mass:1.03431e+050
rx:1.78262e+031, ry:9.01116e+030, vx:1.78262e+020, vy:9.01116e+019, mass:1.25422e+050
rx:8.17189e+030, ry:3.70197e+031, vx:8.17189e+019, vy:3.70197e+020, mass:1.27164e+049
rx:-4.44434e+029, ry:8.62282e+030, vx:-4.44434e+018, vy:8.62282e+019, mass:1.62885e+050
rx:8.08365e+030, ry:-1.52417e+030, vx:8.08365e+019, vy:-1.52417e+019, mass:3.47501e+049
rx:-8.47685e+030, ry:1.90841e+031, vx:-8.47685e+019, vy:1.90841e+020, mass:5.55759e+049
rx:-1.07855e+031, ry:4.15721e+030, vx:-1.07855e+020, vy:4.15721e+019, mass:6.33696e+049
rx:5.02252e+030, ry:1.66976e+031, vx:5.02252e+019, vy:1.66976e+020, mass:1.33307e+050
rx:-1.03533e+032, ry:5.86522e+031, vx:-1.03533e+021, vy:5.86522e+020, mass:1.89393e+050
rx:-1.47559e+031, ry:-5.31849e+031, vx:-1.47559e+020, vy:-5.31849e+020, mass:7.33e+049
rx:-1.18399e+031, ry:1.79845e+031, vx:-1.18399e+020, vy:1.79845e+020, mass:5.18733e+049
rx:-3.71116e+031, ry:1.22295e+031, vx:-3.71116e+020, vy:1.22295e+020, mass:5.39006e+049
rx:3.85371e+031, ry:-2.67078e+030, vx:3.85371e+020, vy:-2.67078e+019, mass:4.29141e+048
rx:2.17771e+031, ry:1.84515e+031, vx:2.17771e+020, vy:1.84515e+020, mass:1.43177e+050
rx:1.24276e+031, ry:5.59009e+030, vx:1.24276e+020, vy:5.59009e+019, mass:1.17732e+050
rx:1.02385e+030, ry:-1.62845e+031, vx:1.02385e+019, vy:-1.62845e+020, mass:1.10083e+050
rx:-3.89405e+030, ry:3.6086e+030, vx:-3.89405e+019, vy:3.6086e+019, mass:4.50386e+048
rx:-2.30382e+031, ry:-1.65446e+031, vx:-2.30382e+020, vy:-1.65446e+020, mass:5.61343e+049
rx:-1.31554e+031, ry:4.62576e+031, vx:-1.31554e+020, vy:4.62576e+020, mass:5.89629e+049
rx:6.05594e+030, ry:-1.20856e+031, vx:6.05594e+019, vy:-1.20856e+020, mass:7.74457e+049
rx:-7.17977e+030, ry:5.76409e+030, vx:-7.17977e+019, vy:5.76409e+019, mass:1.37422e+050
rx:1.09985e+031, ry:9.7892e+030, vx:1.09985e+020, vy:9.7892e+019, mass:1.50479e+050
rx:-1.19609e+032, ry:2.87706e+031, vx:-1.19609e+021, vy:2.87706e+020, mass:5.31297e+049
rx:1.36879e+030, ry:3.06906e+030, vx:1.36879e+019, vy:3.06906e+019, mass:4.27441e+049
rx:3.09774e+030, ry:-4.77173e+030, vx:3.09774e+019, vy:-4.77173e+019, mass:9.59892e+049
rx:1.42836e+031, ry:-4.30738e+030, vx:1.42836e+020, vy:-4.30738e+019, mass:4.38792e+049
rx:7.79074e+030, ry:3.30787e+030, vx:7.79074e+019, vy:3.30787e+019, mass:1.84949e+050
rx:5.897e+031, ry:-1.02769e+031, vx:5.897e+020, vy:-1.02769e+020, mass:1.30424e+050
rx:1.9312e+031, ry:1.47236e+031, vx:1.9312e+020, vy:1.47236e+020, mass:3.96971e+049
rx:-2.94284e+030, ry:-2.46549e+030, vx:-2.94284e+019, vy:-2.46549e+019, mass:1.49987e+050
rx:-3.15058e+030, ry:-7.83346e+030, vx:-3.15058e+019, vy:-7.83346e+019, mass:1.7281e+050
rx:-3.20245e+031, ry:-3.48103e+029, vx:-3.20245e+020, vy:-3.48103e+018, mass:3.02159e+049
rx:-9.2769e+030, ry:-2.99881e+030, vx:-9.2769e+019, vy:-2.99881e+019, mass:1.22217e+050
rx:5.76257e+029, ry:1.39522e+031, vx:5.76257e+018, vy:1.39522e+020, mass:1.26739e+049
rx:-2.34328e+030, ry:1.28332e+030, vx:-2.34328e+019, vy:1.28332e+019, mass:8.97736e+049
rx:1.10487e+031, ry:-2.68341e+030, vx:1.10487e+020, vy:-2.68341e+019, mass:1.15965e+050
rx:-1.69153e+031, ry:-3.31638e+030, vx:-1.69153e+020, vy:-3.31638e+019, mass:1.9023e+049
